"","Gn1","Gn2","interaction"
"1357","Falco","Turdus","eats"
"1358","Falco","Turdus","preysOn"
"1359","Falco","Tympanuchus","preysOn"
"1360","Falco","Tyrannus","preysOn"
"1361","Falco","Tyrannus","eats"
"1362","Falco","Tyrannus","interactsWith"
"1363","Falco","Zenaida","eats"
"1364","Falco","Zenaida","preysOn"
"1365","Falco","Zenaida","preyedUponBy"
"1366","Falco","Zenaida","interactsWith"
"1367","Falco","Zonotrichia","eats"
"1368","Falco","Zonotrichia","interactsWith"
"1369","Falco","Zoothera","eats"
"1370","Geococcyx","Haliaeetus","eatenBy"
"1371","Geococcyx","Icterus","interactsWith"
"1372","Geococcyx","Ictinia","interactsWith"
"1373","Geococcyx","Oreoscoptes","interactsWith"
"1374","Geococcyx","Passer","preysOn"
"1375","Geococcyx","Toxostoma","interactsWith"
"1376","Geococcyx","Turdus","interactsWith"
"1377","Geococcyx","Zenaida","interactsWith"
"1378","Geococcyx","Zenaida","preysOn"
"1379","Geococcyx","Zonotrichia","interactsWith"
"1380","Geothlypis","Molothrus","hostOf"
"1381","Geothlypis","Molothrus","hasParasite"
"1382","Geothlypis","Molothrus","interactsWith"
"1383","Geothlypis","Oporornis","ectoparasiteOf"
"1384","Geothlypis","Strix","eatenBy"
"1385","Geothlypis","Wilsonia","interactsWith"
"1386","Glaucidium","Hesperiphona","eats"
"1387","Glaucidium","Icterus","preysOn"
"1388","Glaucidium","Junco","eats"
"1389","Glaucidium","Junco","preysOn"
"1390","Glaucidium","Loxia","interactsWith"
"1391","Glaucidium","Loxia","eats"
"1392","Glaucidium","Melospiza","eats"
"1393","Glaucidium","Mimus","eats"
"1394","Glaucidium","Myadestes","eats"
"1395","Glaucidium","Myiarchus","eats"
"1396","Glaucidium","Parus","eats"
"1397","Glaucidium","Passer","eats"
"1398","Glaucidium","Passer","preysOn"
"1399","Glaucidium","Passerina","eats"
"1400","Glaucidium","Picoides","eats"
"1401","Glaucidium","Pinicola","eats"
"1402","Glaucidium","Pinicola","preysOn"
"1403","Glaucidium","Piranga","interactsWith"
"1404","Glaucidium","Regulus","eats"
"1405","Glaucidium","Setophaga","eats"
"1406","Glaucidium","Sitta","interactsWith"
"1407","Glaucidium","Sitta","eats"
"1408","Glaucidium","Spizella","interactsWith"
"1409","Glaucidium","Strix","eatenBy"
"1410","Glaucidium","Sturnella","eats"
"1411","Glaucidium","Sturnus","eats"
"1412","Glaucidium","Thryomanes","interactsWith"
"1413","Glaucidium","Thryomanes","eats"
"1414","Glaucidium","Troglodytes","eats"
"1415","Glaucidium","Turdus","eats"
"1416","Glaucidium","Turdus","preysOn"
"1417","Glaucidium","Zenaida","eats"
"1418","Glaucidium","Zenaida","preysOn"
"1419","Glaucidium","Zoothera","eats"
"1420","Gymnorhinus","Piranga","interactsWith"
"1421","Gymnorhinus","Strix","interactsWith"
"1422","Haliaeetus","Icterus","eats"
"1423","Haliaeetus","Junco","eats"
"1424","Haliaeetus","Megaceryle","eats"
"1425","Haliaeetus","Melanerpes","eats"
"1426","Haliaeetus","Meleagris","eats"
"1427","Haliaeetus","Melospiza","interactsWith"
"1428","Haliaeetus","Mimus","eats"
"1429","Haliaeetus","Mimus","interactsWith"
"1430","Haliaeetus","Molothrus","eats"
"1431","Haliaeetus","Passer","eats"
"1432","Haliaeetus","Passerina","eats"
"1433","Haliaeetus","Perisoreus","eats"
"1434","Haliaeetus","Phalaenoptilus","eats"
"1435","Haliaeetus","Phasianus","eats"
"1436","Haliaeetus","Pica","eats"
"1437","Haliaeetus","Picoides","eats"
"1438","Haliaeetus","Quiscalus","eats"
"1439","Haliaeetus","Riparia","eats"
"1440","Haliaeetus","Setophaga","eats"
"1441","Haliaeetus","Sphyrapicus","eats"
"1442","Haliaeetus","Sturnella","eats"
"1443","Haliaeetus","Sturnus","eats"
"1444","Haliaeetus","Turdus","eats"
"1445","Haliaeetus","Zenaida","eats"
"1446","Hesperiphona","Lanius","preyedUponBy"
"1447","Hirundo","Otus","interactsWith"
"1448","Hirundo","Progne","interactsWith"
"1449","Hirundo","Quiscalus","interactsWith"
"1450","Hirundo","Riparia","interactsWith"
"1451","Hirundo","Stelgidopteryx","interactsWith"
"1452","Hirundo","Tachycineta","interactsWith"
"1453","Icteria","Molothrus","hostOf"
"1454","Icteria","Pheucticus","interactsWith"
"1455","Icterus","Molothrus","hostOf"
"1456","Icterus","Molothrus","interactsWith"
"1457","Icterus","Molothrus","hasParasite"
"1458","Icterus","Molothrus","hasHost"
"1459","Icterus","Otus","interactsWith"
"1460","Icterus","Pica","interactsWith"
"1461","Icterus","Picoides","interactsWith"
"1462","Icterus","Piranga","interactsWith"
"1463","Icterus","Quiscalus","interactsWith"
"1464","Icterus","Turdus","interactsWith"
"1465","Icterus","Tyrannus","interactsWith"
"1466","Icterus","Zenaida","interactsWith"
"1467","Ictinia","Mimus","interactsWith"
"1468","Ictinia","Quiscalus","interactsWith"
"1469","Ictinia","Troglodytes","interactsWith"
"1470","Junco","Lanius","interactsWith"
"1471","Junco","Lanius","eatenBy"
"1472","Junco","Lanius","preyedUponBy"
"1473","Junco","Molothrus","interactsWith"
"1474","Junco","Molothrus","hasParasite"
"1475","Junco","Molothrus","hostOf"
"1476","Junco","Passerella","interactsWith"
"1477","Junco","Picoides","interactsWith"
"1478","Junco","Sitta","interactsWith"
"1479","Junco","Spizella","interactsWith"
"1480","Junco","Sturnella","eatenBy"
"1481","Junco","Vermivora","interactsWith"
"1482","Junco","Zonotrichia","interactsWith"
"1483","Lanius","Loxia","eats"
"1484","Lanius","Loxia","interactsWith"
"1485","Lanius","Mimus","eats"
"1486","Lanius","Molothrus","interactsWith"
"1487","Lanius","Parus","preysOn"
"1488","Lanius","Passer","eats"
"1489","Lanius","Passer","preysOn"
"1490","Lanius","Passer","interactsWith"
"1491","Lanius","Passerina","eats"
"1492","Lanius","Perdix","eats"
"1493","Lanius","Phasianus","eats"
"1494","Lanius","Pica","eats"
"1495","Lanius","Pinicola","eats"
"1496","Lanius","Regulus","interactsWith"
"1497","Lanius","Setophaga","eats"
"1498","Lanius","Spizella","eats"
"1499","Lanius","Spizella","interactsWith"
"1500","Lanius","Spizella","killedBy"
"1501","Lanius","Strix","eatenBy"
"1502","Lanius","Sturnella","killedBy"
"1503","Lanius","Sturnus","eats"
"1504","Lanius","Troglodytes","killedBy"
"1505","Lanius","Troglodytes","eats"
"1506","Lanius","Turdus","preysOn"
"1507","Lanius","Turdus","eats"
"1508","Lanius","Zonotrichia","eats"
"1509","Lanius","Zonotrichia","interactsWith"
"1510","Lanius","Zoothera","eats"
"1511","Limnothlypis","Molothrus","interactsWith"
"1512","Limnothlypis","Quiscalus","interactsWith"
"1513","Loxia","Nucifraga","eatenBy"
"1514","Loxia","Otus","eatenBy"
"1515","Loxia","Perisoreus","eatenBy"
"1516","Loxia","Perisoreus","interactsWith"
"1517","Loxia","Pica","eatenBy"
"1518","Loxia","Strix","eatenBy"
"1519","Melanerpes","Molothrus","interactsWith"
"1520","Melanerpes","Myiarchus","eats"
"1521","Melanerpes","Otus","interactsWith"
"1522","Melanerpes","Passer","interactsWith"
"1523","Melanerpes","Picoides","interactsWith"
"1524","Melanerpes","Polioptila","preysOn"
"1525","Melanerpes","Sitta","interactsWith"
"1526","Melanerpes","Strix","preyedUponBy"
"1527","Melanerpes","Sturnus","interactsWith"
"1528","Meleagris","Parus","hasHost"
"1529","Meleagris","Parus","parasiteOf"
"1530","Melospiza","Molothrus","hostOf"
"1531","Melospiza","Molothrus","interactsWith"
"1532","Melospiza","Molothrus","hasParasite"
"1533","Melospiza","Passerella","interactsWith"
"1534","Melospiza","Psaltriparus","interactsWith"
"1535","Melospiza","Spizella","interactsWith"
"1536","Melospiza","Zonotrichia","interactsWith"
"1537","Mimus","Molothrus","interactsWith"
"1538","Mimus","Molothrus","hostOf"
"1539","Mimus","Molothrus","hasParasite"
"1540","Mimus","Otus","interactsWith"
"1541","Mimus","Tyrannus","interactsWith"
"1542","Mimus","Zenaida","interactsWith"
"1543","Molothrus","Oporornis","interactsWith"
"1544","Molothrus","Oporornis","parasiteOf"
"1545","Molothrus","Passerculus","hasHost"
"1546","Molothrus","Passerella","interactsWith"
"1547","Molothrus","Passerina","hasHost"
"1548","Molothrus","Passerina","parasiteOf"
"1549","Molothrus","Pheucticus","interactsWith"
"1550","Molothrus","Pipilo","hasHost"
"1551","Molothrus","Pipilo","parasiteOf"
"1552","Molothrus","Pipilo","interactsWith"
"1553","Molothrus","Piranga","hasHost"
"1554","Molothrus","Piranga","interactsWith"
"1555","Molothrus","Piranga","parasiteOf"
"1556","Molothrus","Polioptila","hasHost"
"1557","Molothrus","Protonotaria","hasHost"
"1558","Molothrus","Psaltriparus","parasiteOf"
"1559","Molothrus","Pyrocephalus","hasHost"
"1560","Molothrus","Quiscalus","interactsWith"
"1561","Molothrus","Regulus","parasiteOf"
"1562","Molothrus","Sayornis","hasHost"
"1563","Molothrus","Sayornis","parasiteOf"
"1564","Molothrus","Seiurus","parasiteOf"
"1565","Molothrus","Setophaga","hasHost"
"1566","Molothrus","Setophaga","interactsWith"
"1567","Molothrus","Setophaga","parasiteOf"
"1568","Molothrus","Setophaga","eats"
"1569","Molothrus","Sialia","hasHost"
"1570","Molothrus","Sialia","interactsWith"
"1571","Molothrus","Sialia","parasiteOf"
"1572","Molothrus","Spiza","hasHost"
"1573","Molothrus","Spiza","parasiteOf"
"1574","Molothrus","Spizella","hasHost"
"1575","Molothrus","Spizella","interactsWith"
"1576","Molothrus","Spizella","parasiteOf"
"1577","Molothrus","Sturnella","hasHost"
"1578","Molothrus","Sturnella","parasiteOf"
"1579","Molothrus","Sturnella","interactsWith"
"1580","Molothrus","Sturnus","interactsWith"
"1581","Molothrus","Thryomanes","hasHost"
"1582","Molothrus","Thryothorus","hasHost"
"1583","Molothrus","Thryothorus","parasiteOf"
"1584","Molothrus","Toxostoma","interactsWith"
"1585","Molothrus","Toxostoma","hasHost"
"1586","Molothrus","Troglodytes","hasHost"
"1587","Molothrus","Troglodytes","parasiteOf"
"1588","Molothrus","Turdus","hasHost"
"1589","Molothrus","Turdus","interactsWith"
"1590","Molothrus","Tyrannus","interactsWith"
"1591","Molothrus","Tyrannus","hasHost"
"1592","Molothrus","Tyrannus","parasiteOf"
"1593","Molothrus","Vermivora","hasHost"
"1594","Molothrus","Vermivora","parasiteOf"
"1595","Molothrus","Vireo","hasHost"
"1596","Molothrus","Vireo","interactsWith"
"1597","Molothrus","Vireo","parasiteOf"
"1598","Molothrus","Zenaida","interactsWith"
"1599","Molothrus","Zonotrichia","hasHost"
"1600","Molothrus","Zonotrichia","interactsWith"
"1601","Molothrus","Zonotrichia","parasiteOf"
"1602","Myiarchus","Wilsonia","interactsWith"
"1603","Nucifraga","Parus","eats"
"1604","Nucifraga","Passer","eats"
"1605","Nucifraga","Pinicola","eats"
"1606","Nucifraga","Piranga","interactsWith"
"1607","Nucifraga","Regulus","eats"
"1608","Nucifraga","Setophaga","eats"
"1609","Nucifraga","Strix","eatenBy"
"1610","Nucifraga","Troglodytes","eats"
"1611","Nucifraga","Turdus","eats"
"1612","Nucifraga","Zoothera","eats"
"1613","Oporornis","Wilsonia","interactsWith"
"1614","Otus","Parus","eats"
"1615","Otus","Passer","eats"
"1616","Otus","Passer","interactsWith"
"1617","Otus","Passer","preysOn"
"1618","Otus","Passerella","eats"
"1619","Otus","Pica","interactsWith"
"1620","Otus","Pica","eats"
"1621","Otus","Pinicola","eats"
"1622","Otus","Pipilo","eats"
"1623","Otus","Piranga","interactsWith"
"1624","Otus","Regulus","eats"
"1625","Otus","Seiurus","eats"
"1626","Otus","Setophaga","eats"
"1627","Otus","Setophaga","preysOn"
"1628","Otus","Spizella","eats"
"1629","Otus","Streptopelia","preysOn"
"1630","Otus","Strix","interactsWith"
"1631","Otus","Strix","eatenBy"
"1632","Otus","Strix","preyedUponBy"
"1633","Otus","Sturnella","eats"
"1634","Otus","Sturnus","eats"
"1635","Otus","Thryothorus","eats"
"1636","Otus","Troglodytes","eats"
"1637","Otus","Turdus","eats"
"1638","Otus","Turdus","preysOn"
"1639","Otus","Zenaida","eats"
"1640","Otus","Zonotrichia","eats"
"1641","Otus","Zoothera","eats"
"1642","Parula","Setophaga","hostOf"
"1643","Parula","Setophaga","hasHost"
"1644","Parula","Vireo","interactsWith"
"1645","Parus","Passer","interactsWith"
"1646","Parus","Perisoreus","eatenBy"
"1647","Parus","Pica","eatenBy"
"1648","Parus","Pica","preyedUponBy"
"1649","Parus","Picoides","eatenBy"
"1650","Parus","Sitta","interactsWith"
"1651","Parus","Strix","eatenBy"
"1652","Parus","Troglodytes","preysOn"
"1653","Passer","Perisoreus","eatenBy"
"1654","Passer","Pica","eatenBy"
"1655","Passer","Picoides","interactsWith"
"1656","Passer","Picoides","eatenBy"
"1657","Passer","Progne","interactsWith"
"1658","Passer","Quiscalus","eatenBy"
"1659","Passer","Quiscalus","preyedUponBy"
"1660","Passer","Riparia","interactsWith"
"1661","Passer","Sialia","interactsWith"
"1662","Passer","Spizella","interactsWith"
"1663","Passer","Strix","eatenBy"
"1664","Passer","Sturnus","interactsWith"
"1665","Passer","Sturnus","eatenBy"
"1666","Passer","Tachycineta","interactsWith"
"1667","Passer","Turdus","interactsWith"
"1668","Passer","Tyrannus","interactsWith"
"1669","Passer","Zenaida","interactsWith"
"1670","Passer","Zonotrichia","interactsWith"
"1671","Passerculus","Setophaga","interactsWith"
"1672","Passerculus","Spizella","interactsWith"
"1673","Passerella","Strix","eatenBy"
"1674","Passerella","Zonotrichia","interactsWith"
"1675","Passerina","Pipilo","interactsWith"
"1676","Passerina","Pooecetes","interactsWith"
"1677","Passerina","Progne","interactsWith"
"1678","Passerina","Setophaga","interactsWith"
"1679","Passerina","Sialia","interactsWith"
"1680","Passerina","Spizella","hostOf"
"1681","Passerina","Spizella","hasHost"
"1682","Passerina","Spizella","interactsWith"
"1683","Passerina","Strix","eatenBy"
"1684","Passerina","Strix","preyedUponBy"
"1685","Passerina","Strix","interactsWith"
"1686","Passerina","Thryomanes","interactsWith"
"1687","Passerina","Turdus","interactsWith"
"1688","Passerina","Zonotrichia","interactsWith"
"1689","Perdix","Phasianus","interactsWith"
"1690","Perdix","Strix","eatenBy"
"1691","Perisoreus","Pinicola","eats"
"1692","Perisoreus","Regulus","eats"
"1693","Perisoreus","Setophaga","eats"
"1694","Perisoreus","Strix","eatenBy"
"1695","Perisoreus","Strix","interactsWith"
"1696","Perisoreus","Troglodytes","eats"
"1697","Perisoreus","Turdus","eats"
"1698","Perisoreus","Vermivora","interactsWith"
"1699","Perisoreus","Zoothera","eats"
"1700","Phainopepla","Polioptila","interactsWith"
"1701","Phasianus","Pica","interactsWith"
"1702","Phasianus","Quiscalus","interactsWith"
"1703","Phasianus","Strix","eatenBy"
"1704","Phasianus","Tympanuchus","interactsWith"
"1705","Pheucticus","Quiscalus","interactsWith"
"1706","Pheucticus","Zenaida","interactsWith"
"1707","Pica","Pinicola","eats"
"1708","Pica","Riparia","eats"
"1709","Pica","Strix","eatenBy"
"1710","Pica","Sturnus","eats"
"1711","Pica","Tachycineta","interactsWith"
"1712","Pica","Troglodytes","interactsWith"
"1713","Pica","Turdus","eats"
"1714","Pica","Turdus","preysOn"
"1715","Picoides","Setophaga","eats"
"1716","Picoides","Setophaga","interactsWith"
"1717","Picoides","Sitta","eats"
"1718","Picoides","Strix","eatenBy"
"1719","Picoides","Strix","interactsWith"
"1720","Picoides","Sturnus","eats"
"1721","Picoides","Troglodytes","eats"
"1722","Picoides","Turdus","eats"
"1723","Picoides","Turdus","preysOn"
"1724","Pinicola","Strix","eatenBy"
"1725","Pipilo","Spizella","interactsWith"
"1726","Pipilo","Strix","eatenBy"
"1727","Pipilo","Zonotrichia","interactsWith"
"1728","Piranga","Quiscalus","interactsWith"
"1729","Piranga","Setophaga","interactsWith"
"1730","Piranga","Sialia","interactsWith"
"1731","Piranga","Strix","interactsWith"
"1732","Pooecetes","Spizella","interactsWith"
"1733","Progne","Sturnus","interactsWith"
"1734","Quiscalus","Setophaga","interactsWith"
"1735","Quiscalus","Strix","eatenBy"
"1736","Quiscalus","Sturnus","interactsWith"
"1737","Quiscalus","Tachycineta","interactsWith"
"1738","Quiscalus","Turdus","interactsWith"
"1739","Quiscalus","Tyrannus","interactsWith"
"1740","Quiscalus","Vireo","interactsWith"
"1741","Quiscalus","Zenaida","eats"
"1742","Quiscalus","Zenaida","interactsWith"
"1743","Quiscalus","Zenaida","preysOn"
"1744","Quiscalus","Zonotrichia","interactsWith"
"1745","Regulus","Strix","eatenBy"
"1746","Regulus","Vermivora","interactsWith"
"1747","Regulus","Vireo","interactsWith"
"1748","Regulus","Wilsonia","interactsWith"
"1749","Riparia","Setophaga","preyedUponBy"
"1750","Riparia","Stelgidopteryx","interactsWith"
"1751","Riparia","Strix","eatenBy"
"1752","Riparia","Sturnus","interactsWith"
"1753","Riparia","Tachycineta","interactsWith"
"1754","Seiurus","Sialia","eats"
"1755","Setophaga","Sialia","interactsWith"
"1756","Setophaga","Spizella","interactsWith"
"1757","Setophaga","Strix","eatenBy"
"1758","Setophaga","Toxostoma","interactsWith"
"1759","Setophaga","Troglodytes","interactsWith"
"1760","Setophaga","Turdus","interactsWith"
"1761","Setophaga","Vireo","interactsWith"
"1762","Setophaga","Wilsonia","interactsWith"
"1763","Setophaga","Zonotrichia","interactsWith"
"1764","Sialia","Spizella","interactsWith"
"1765","Sialia","Sturnus","interactsWith"
"1766","Sialia","Tachycineta","interactsWith"
"1767","Sialia","Troglodytes","interactsWith"
"1768","Sialia","Turdus","interactsWith"
"1769","Sialia","Vireo","eatenBy"
"1770","Sialia","Zenaida","interactsWith"
"1771","Sitta","Strix","interactsWith"
"1772","Sitta","Strix","eatenBy"
"1773","Sitta","Troglodytes","eatenBy"
"1774","Sitta","Troglodytes","interactsWith"
"1775","Spizella","Strix","eatenBy"
"1776","Spizella","Strix","preyedUponBy"
"1777","Spizella","Turdus","interactsWith"
"1778","Spizella","Vireo","interactsWith"
"1779","Spizella","Zonotrichia","interactsWith"
"1780","Stelgidopteryx","Tachycineta","interactsWith"
"1781","Streptopelia","Strix","eatenBy"
"1782","Strix","Sturnella","eats"
"1783","Strix","Sturnus","eats"
"1784","Strix","Toxostoma","preysOn"
"1785","Strix","Troglodytes","eats"
"1786","Strix","Turdus","eats"
"1787","Strix","Turdus","preysOn"
"1788","Strix","Zenaida","eats"
"1789","Strix","Zonotrichia","eats"
"1790","Strix","Zoothera","eats"
"1791","Sturnella","Sturnus","interactsWith"
"1792","Sturnella","Tyrannus","interactsWith"
"1793","Sturnus","Turdus","interactsWith"
"1794","Toxostoma","Wilsonia","interactsWith"
"1795","Troglodytes","Turdus","eatenBy"
"1796","Troglodytes","Wilsonia","interactsWith"
"1797","Turdus","Zonotrichia","interactsWith"
"1798","Turdus","Zoothera","hasHost"
"1799","Tyrannus","Zenaida","interactsWith"
"1800","Vermivora","Wilsonia","interactsWith"
"1801","Abies","Acer","interactsWith"
"1802","Abies","Acer","adjacentTo"
"1803","Abies","Alnus","coOccursWith"
"1804","Abies","Alnus","interactsWith"
"1805","Abies","Calocedrus","interactsWith"
"1806","Abies","Castanopsis","interactsWith"
"1807","Abies","Cornus","interactsWith"
"1808","Abies","Picea","interactsWith"
"1809","Abies","Pinus","interactsWith"
"1810","Abies","Pseudotsuga","interactsWith"
"1811","Abies","Taxus","interactsWith"
"1812","Abies","Thuja","interactsWith"
"1813","Abies","Tsuga","interactsWith"
"1814","Acer","Alnus","coOccursWith"
"1815","Acer","Alnus","interactsWith"
"1816","Acer","Cornus","interactsWith"
"1817","Acer","Picea","interactsWith"
"1818","Acer","Pinus","interactsWith"
"1819","Acer","Pseudotsuga","interactsWith"
"1820","Acer","Taxus","interactsWith"
"1821","Acer","Thuja","interactsWith"
"1822","Acer","Tsuga","interactsWith"
"1823","Alnus","Cornus","coOccursWith"
"1824","Alnus","Cornus","interactsWith"
"1825","Alnus","Picea","coOccursWith"
"1826","Alnus","Picea","interactsWith"
"1827","Alnus","Pinus","coOccursWith"
"1828","Alnus","Pinus","interactsWith"
"1829","Alnus","Pseudotsuga","interactsWith"
"1830","Alnus","Rhamnus","coOccursWith"
"1831","Alnus","Rhamnus","interactsWith"
"1832","Alnus","Rhamnus","eats"
"1833","Alnus","Rhamnus","eatenBy"
"1834","Alnus","Taxus","interactsWith"
"1835","Alnus","Thuja","interactsWith"
"1836","Alnus","Tsuga","interactsWith"
"1837","Calocedrus","Picea","interactsWith"
"1838","Calocedrus","Pinus","interactsWith"
"1839","Calocedrus","Pseudotsuga","interactsWith"
"1840","Calocedrus","Rhamnus","interactsWith"
"1841","Calocedrus","Thuja","interactsWith"
"1842","Calocedrus","Tsuga","interactsWith"
"1843","Cornus","Picea","interactsWith"
"1844","Cornus","Pinus","interactsWith"
"1845","Cornus","Taxus","interactsWith"
"1846","Cornus","Thuja","interactsWith"
"1847","Cornus","Tsuga","interactsWith"
"1848","Picea","Pinus","interactsWith"
"1849","Picea","Pinus","adjacentTo"
"1850","Picea","Pinus","hasHost"
"1851","Picea","Pseudotsuga","interactsWith"
"1852","Picea","Pseudotsuga","hasHost"
"1853","Picea","Taxus","interactsWith"
"1854","Picea","Thuja","interactsWith"
"1855","Picea","Tsuga","interactsWith"
"1856","Picea","Tsuga","hasHost"
"1857","Pinus","Pseudotsuga","interactsWith"
"1858","Pinus","Pseudotsuga","parasiteOf"
"1859","Pinus","Rhamnus","interactsWith"
"1860","Pinus","Taxus","interactsWith"
"1861","Pinus","Thuja","interactsWith"
"1862","Pinus","Thuja","parasiteOf"
"1863","Pinus","Tsuga","interactsWith"
"1864","Pinus","Tsuga","hasHost"
"1865","Pinus","Tsuga","eats"
"1866","Pseudotsuga","Rhamnus","interactsWith"
"1867","Pseudotsuga","Taxus","interactsWith"
"1868","Pseudotsuga","Thuja","interactsWith"
"1869","Pseudotsuga","Tsuga","interactsWith"
"1870","Taxus","Thuja","interactsWith"
"1871","Taxus","Tsuga","interactsWith"
"1872","Taxus","Tsuga","hasHost"
"1873","Thuja","Tsuga","interactsWith"
"1874","Arabis","Lesquerella","interactsWith"
"1875","Arabis","Solanum","pathogenOf"
"1876","Aristida","Bouteloua","interactsWith"
"1877","Aristida","Chamaesyce","interactsWith"
"1878","Aristida","Pinus","interactsWith"
"1879","Aristida","Quercus","interactsWith"
"1880","Artemisia","Opuntia","interactsWith"
"1881","Artemisia","Pinus","interactsWith"
"1882","Artemisia","Quercus","interactsWith"
"1883","Artemisia","Rhus","interactsWith"
"1884","Artemisia","Solanum","interactsWith"
"1885","Artemisia","Yucca","interactsWith"
"1886","Astragalus","Cylindropuntia","interactsWith"
"1887","Astragalus","Echinocereus","interactsWith"
"1888","Astragalus","Quercus","interactsWith"
"1889","Bouteloua","Chamaesyce","interactsWith"
"1890","Bouteloua","Echinocereus","interactsWith"
"1891","Bouteloua","Muhlenbergia","interactsWith"
"1892","Bouteloua","Pinus","interactsWith"
"1893","Bouteloua","Quercus","interactsWith"
"1894","Bouteloua","Sporobolus","interactsWith"
"1895","Chamaesyce","Muhlenbergia","interactsWith"
"1896","Chamaesyce","Quercus","interactsWith"
"1897","Chamaesyce","Solanum","interactsWith"
"1898","Cylindropuntia","Echinocereus","interactsWith"
"1899","Cylindropuntia","Eriogonum","interactsWith"
"1900","Cylindropuntia","Gutierrezia","interactsWith"
"1901","Cylindropuntia","Mirabilis","interactsWith"
"1902","Cylindropuntia","Opuntia","interactsWith"
"1903","Cylindropuntia","Yucca","interactsWith"
"1904","Dalea","Quercus","interactsWith"
"1905","Dalea","Solanum","interactsWith"
"1906","Dalea","Yucca","interactsWith"
"1907","Echinocereus","Elymus","interactsWith"
"1908","Echinocereus","Eriogonum","interactsWith"
"1909","Echinocereus","Gutierrezia","interactsWith"
"1910","Echinocereus","Opuntia","interactsWith"
"1911","Echinocereus","Quercus","interactsWith"
"1912","Echinocereus","Rhus","interactsWith"
"1913","Echinocereus","Sphaeralcea","interactsWith"
"1914","Echinocereus","Yucca","interactsWith"
"1915","Elymus","Pinus","interactsWith"
"1916","Elymus","Quercus","interactsWith"
"1917","Erigeron","Pinus","interactsWith"
"1918","Erigeron","Quercus","interactsWith"
"1919","Eriogonum","Opuntia","interactsWith"
"1920","Eriogonum","Pinus","interactsWith"
"1921","Eriogonum","Quercus","interactsWith"
"1922","Eriogonum","Solanum","interactsWith"
"1923","Eriogonum","Yucca","interactsWith"
"1924","Gutierrezia","Opuntia","interactsWith"
"1925","Gutierrezia","Pinus","interactsWith"
"1926","Gutierrezia","Quercus","interactsWith"
"1927","Lesquerella","Poa","interactsWith"
"1928","Mirabilis","Opuntia","interactsWith"
"1929","Mirabilis","Pinus","hasHost"
"1930","Mirabilis","Pinus","interactsWith"
"1931","Mirabilis","Pinus","eats"
"1932","Mirabilis","Pinus","adjacentTo"
"1933","Mirabilis","Quercus","interactsWith"
"1934","Mirabilis","Quercus","hasHost"
"1935","Mirabilis","Quercus","eats"
"1936","Mirabilis","Quercus","parasiteOf"
"1937","Mirabilis","Quercus","visits"
"1938","Mirabilis","Solanum","hasHost"
"1939","Mirabilis","Yucca","interactsWith"
"1940","Muhlenbergia","Opuntia","interactsWith"
"1941","Muhlenbergia","Pinus","interactsWith"
"1942","Muhlenbergia","Poa","interactsWith"
"1943","Muhlenbergia","Quercus","interactsWith"
"1944","Muhlenbergia","Sporobolus","interactsWith"
"1945","Nerisyrenia","Sporobolus","interactsWith"
"1946","Opuntia","Pinus","interactsWith"
"1947","Opuntia","Poa","interactsWith"
"1948","Opuntia","Quercus","interactsWith"
"1949","Opuntia","Rhus","interactsWith"
"1950","Opuntia","Sphaeralcea","interactsWith"
"1951","Opuntia","Yucca","interactsWith"
"1952","Opuntia","Yucca","visits"
"1953","Pectis","Pinus","interactsWith"
"1954","Pectis","Quercus","interactsWith"
"1955","Pinus","Pleuraphis","interactsWith"
"1956","Pinus","Poa","interactsWith"
"1957","Pinus","Quercus","interactsWith"
"1958","Pinus","Quercus","eats"
"1959","Pinus","Rhus","interactsWith"
"1960","Pinus","Solanum","interactsWith"
"1961","Pinus","Solanum","adjacentTo"
"1962","Pinus","Sphaeralcea","interactsWith"
"1963","Pinus","Sporobolus","interactsWith"
"1964","Pinus","Yucca","interactsWith"
"1965","Poa","Quercus","interactsWith"
"1966","Quercus","Rhus","interactsWith"
"1967","Quercus","Solanum","interactsWith"
"1968","Quercus","Sphaeralcea","interactsWith"
"1969","Quercus","Sporobolus","interactsWith"
"1970","Quercus","Yucca","interactsWith"
"1971","Sphaeralcea","Yucca","interactsWith"
"1972","Ammophila","Apocynum","interactsWith"
"1973","Ammophila","Conyza","visits"
"1974","Ammophila","Conyza","interactsWith"
"1975","Ammophila","Conyza","eats"
"1976","Ammophila","Conyza","visitsFlowersOf"
"1977","Ammophila","Eupatorium","interactsWith"
"1978","Ammophila","Eupatorium","eats"
"1979","Ammophila","Eupatorium","visitsFlowersOf"
"1980","Ammophila","Eupatorium","pollinates"
"1981","Ammophila","Eupatorium","visits"
"1982","Ammophila","Panicum","visitsFlowersOf"
"1983","Ammophila","Rubus","interactsWith"
"1984","Ammophila","Rubus","eats"
"1985","Ammophila","Rubus","visits"
"1986","Ammophila","Rumex","interactsWith"
"1987","Ammophila","Solanum","interactsWith"
"1988","Apocynum","Eupatorium","flowersVisitedBy"
"1989","Apocynum","Eupatorium","visitedBy"
"1990","Festuca","Juncus","interactsWith"
"1991","Festuca","Rubus","interactsWith"
"1992","Festuca","Rubus","hasHost"
"1993","Festuca","Rumex","interactsWith"
"1994","Festuca","Solanum","hasHost"
"1995","Juncus","Rubus","interactsWith"
"1996","Juncus","Rubus","adjacentTo"
